0,28.03
0.001,28.03
0.002,28.03
0.003,28.03
0.004,28.03
0.005,28.03
0.006,28.03
0.007,28.03
0.008,28.03
0.009,28.03
0.01,28.03
0.011,28.03
0.012,28.03
0.013,28.03
0.014,28.03
0.015,28.03
0.016,28.03
0.017,28.03
0.018,28.03
0.019,28.03
0.02,28.03
0.021,28.03
0.022,28.03
0.023,28.03
0.024,28.03
0.025,28.03
0.026,28.03
0.027,28.03
0.028,28.03
0.029,28.03
0.03,28.03
0.031,28.03
0.032,28.03
0.033,28.03
0.034,28.03
0.035,28.03
0.036,28.03
0.037,28.03
0.038,28.03
0.039,28.03
0.04,28.03
0.041,28.03
0.042,28.03
0.043,28.03
0.044,28.03
0.045,28.03
0.046,28.03
0.047,28.03
0.048,28.03
0.049,28.03
0.05,28.03
0.051,28.03
0.052,28.03
0.053,28.03
0.054,28.03
0.055,28.03
0.056,28.03
0.057,28.03
0.058,28.03
0.059,28.03
0.06,28.03
0.061,28.03
0.062,28.03
0.063,28.03
0.064,28.03
0.065,28.03
0.066,28.03
0.067,28.03
0.068,28.03
0.069,28.03
0.07,28.03
0.071,28.03
0.072,28.03
0.073,28.03
0.074,28.03
0.075,28.03
0.076,28.03
0.077,28.03
0.078,28.03
0.079,28.03
0.08,28.03
0.081,28.03
0.082,28.03
0.083,28.03
0.084,28.03
0.085,28.03
0.086,28.03
0.087,28.03
0.088,28.03
0.089,28.03
0.09,28.03
0.091,28.03
0.092,28.03
0.093,28.03
0.094,28.03
0.095,28.03
0.096,28.03
0.097,28.03
0.098,28.03
0.099,28.03
0.1,28.03
0.101,28.03
0.102,28.03
0.103,28.03
0.104,28.03
0.105,28.03
0.106,28.03
0.107,28.03
0.108,28.03
0.109,28.03
0.11,28.03
0.111,28.03
0.112,28.03
0.113,28.03
0.114,28.03
0.115,28.03
0.116,28.03
0.117,28.03
0.118,28.03
0.119,28.03
0.12,28.03
0.121,28.03
0.122,28.03
0.123,28.03
0.124,28.03
0.125,28.03
0.126,28.03
0.127,28.03
0.128,28.03
0.129,28.03
0.13,28.03
0.131,28.03
0.132,28.03
0.133,28.03
0.134,28.03
0.135,28.03
0.136,28.03
0.137,28.03
0.138,28.03
0.139,28.03
0.14,28.03
0.141,28.03
0.142,28.03
0.143,28.03
0.144,28.03
0.145,28.03
0.146,28.03
0.147,28.03
0.148,28.03
0.149,28.03
0.15,28.03
0.151,28.03
0.152,28.03
0.153,28.03
0.154,28.03
0.155,28.03
0.156,28.03
0.157,28.03
0.158,28.03
0.159,28.03
0.16,28.03
0.161,28.03
0.162,28.03
0.163,28.03
0.164,28.03
0.165,28.03
0.166,28.03
0.167,28.03
0.168,28.03
0.169,28.03
0.17,28.03
0.171,28.03
0.172,28.03
0.173,28.03
0.174,28.03
0.175,28.03
0.176,28.03
0.177,28.03
0.178,28.03
0.179,28.03
0.18,28.03
0.181,28.03
0.182,28.03
0.183,28.03
0.184,28.03
0.185,28.03
0.186,28.03
0.187,28.03
0.188,28.03
0.189,28.03
0.19,28.03
0.191,28.03
0.192,28.03
0.193,28.03
0.194,28.03
0.195,28.03
0.196,28.03
0.197,28.03
0.198,28.03
0.199,28.03
0.2,28.03
0.201,28.03
0.202,28.03
0.203,28.03
0.204,28.03
0.205,28.03
0.206,28.03
0.207,28.03
0.208,28.03
0.209,28.03
0.21,28.03
0.211,28.03
0.212,28.03
0.213,28.03
0.214,28.03
0.215,28.03
0.216,28.03
0.217,28.03
0.218,28.03
0.219,28.03
0.22,28.03
0.221,28.03
0.222,28.03
0.223,28.03
0.224,28.03
0.225,28.03
0.226,28.03
0.227,28.03
0.228,28.03
0.229,28.03
0.23,28.03
0.231,28.03
0.232,28.03
0.233,28.03
0.234,28.03
0.235,28.03
0.236,28.03
0.237,28.03
0.238,28.03
0.239,28.03
0.24,28.03
0.241,28.03
0.242,28.03
0.243,28.03
0.244,28.03
0.245,28.03
0.246,28.03
0.247,28.03
0.248,28.03
0.249,28.03
0.25,28.03
0.251,28.03
0.252,28.03
0.253,28.03
0.254,28.03
0.255,28.03
0.256,28.03
0.257,28.03
0.258,28.029
0.259,28.029
0.26,28.029
0.261,28.029
0.262,28.029
0.263,28.029
0.264,28.029
0.265,28.029
0.266,28.029
0.267,28.029
0.268,28.029
0.269,28.029
0.27,28.029
0.271,28.029
0.272,28.029
0.273,28.029
0.274,28.029
0.275,28.029
0.276,28.029
0.277,28.029
0.278,28.029
0.279,28.029
0.28,28.029
0.281,28.029
0.282,28.029
0.283,28.029
0.284,28.029
0.285,28.029
0.286,28.029
0.287,28.029
0.288,28.029
0.289,28.029
0.29,28.029
0.291,28.029
0.292,28.029
0.293,28.029
0.294,28.029
0.295,28.029
0.296,28.029
0.297,28.029
0.298,28.029
0.299,28.029
0.3,28.029
0.301,28.029
0.302,28.029
0.303,28.029
0.304,28.029
0.305,28.029
0.306,28.029
0.307,28.029
0.308,28.029
0.309,28.029
0.31,28.029
0.311,28.029
0.312,28.029
0.313,28.029
0.314,28.029
0.315,28.029
0.316,28.029
0.317,28.029
0.318,28.029
0.319,28.029
0.32,28.029
0.321,28.029
0.322,28.029
0.323,28.029
0.324,28.029
0.325,28.029
0.326,28.029
0.327,28.029
0.328,28.029
0.329,28.029
0.33,28.029
0.331,28.029
0.332,28.029
0.333,28.029
0.334,28.029
0.335,28.029
0.336,28.029
0.337,28.029
0.338,28.029
0.339,28.029
0.34,28.029
0.341,28.029
0.342,28.029
0.343,28.029
0.344,28.029
0.345,28.029
0.346,28.029
0.347,28.029
0.348,28.029
0.349,28.029
0.35,28.029
0.351,28.029
0.352,28.029
0.353,28.029
0.354,28.029
0.355,28.029
0.356,28.029
0.357,28.029
0.358,28.029
0.359,28.029
0.36,28.029
0.361,28.029
0.362,28.029
0.363,28.029
0.364,28.029
0.365,28.029
0.366,28.029
0.367,28.029
0.368,28.029
0.369,28.029
0.37,28.029
0.371,28.029
0.372,28.029
0.373,28.029
0.374,28.029
0.375,28.029
0.376,28.029
0.377,28.029
0.378,28.029
0.379,28.029
0.38,28.029
0.381,28.029
0.382,28.029
0.383,28.029
0.384,28.029
0.385,28.029
0.386,28.029
0.387,28.029
0.388,28.029
0.389,28.029
0.39,28.029
0.391,28.029
0.392,28.029
0.393,28.029
0.394,28.029
0.395,28.029
0.396,28.029
0.397,28.029
0.398,28.029
0.399,28.029
0.4,28.029
0.401,28.029
0.402,28.029
0.403,28.029
0.404,28.029
0.405,28.029
0.406,28.029
0.407,28.029
0.408,28.029
0.409,28.029
0.41,28.029
0.411,28.029
0.412,28.029
0.413,28.029
0.414,28.029
0.415,28.029
0.416,28.029
0.417,28.029
0.418,28.029
0.419,28.029
0.42,28.029
0.421,28.029
0.422,28.029
0.423,28.029
0.424,28.029
0.425,28.029
0.426,28.029
0.427,28.029
0.428,28.029
0.429,28.029
0.43,28.029
0.431,28.029
0.432,28.029
0.433,28.029
0.434,28.029
0.435,28.029
0.436,28.029
0.437,28.029
0.438,28.029
0.439,28.029
0.44,28.029
0.441,28.029
0.442,28.029
0.443,28.029
0.444,28.029
0.445,28.029
0.446,28.029
0.447,28.029
0.448,28.029
0.449,28.029
0.45,28.029
0.451,28.029
0.452,28.029
0.453,28.029
0.454,28.029
0.455,28.029
0.456,28.029
0.457,28.029
0.458,28.029
0.459,28.029
0.46,28.029
0.461,28.029
0.462,28.029
0.463,28.029
0.464,28.029
0.465,28.029
0.466,28.029
0.467,28.029
0.468,28.029
0.469,28.029
0.47,28.029
0.471,28.029
0.472,28.029
0.473,28.029
0.474,28.029
0.475,28.029
0.476,28.029
0.477,28.029
0.478,28.029
0.479,28.029
0.48,28.029
0.481,28.029
0.482,28.029
0.483,28.029
0.484,28.029
0.485,28.029
0.486,28.029
0.487,28.029
0.488,28.029
0.489,28.029
0.49,28.029
0.491,28.029
0.492,28.029
0.493,28.029
0.494,28.029
0.495,28.029
0.496,28.029
0.497,28.029
0.498,28.029
0.499,28.029
0.5,28.029
0.501,28.029
0.502,28.029
0.503,28.029
0.504,28.029
0.505,28.029
0.506,28.029
0.507,28.029
0.508,28.029
0.509,28.029
0.51,28.029
0.511,28.029
0.512,28.029
0.513,28.029
